site_id,timestamp,generation_kwh,ac_power_kw,dc_voltage,dc_current,ac_voltage,grid_frequency_hz,inverter_temperature_c,inverter_status,fault_code,data_received,source_quality_flag
MH-118,2026-05-24T14:45:00+05:30,0.7843,3.137,547.1,5.93,227.3,49.91,50.2,RUNNING,,true,GOOD
MH-118,2026-05-24T15:00:00+05:30,0.7402,2.961,553.6,5.53,227.3,49.96,50.1,RUNNING,,true,GOOD
MH-118,2026-05-24T15:15:00+05:30,0.693,2.7721,558.7,5.14,227.0,50.07,50.1,RUNNING,,true,GOOD
MH-118,2026-05-24T15:30:00+05:30,0.6738,2.6952,554.5,5.03,228.3,49.98,47.6,RUNNING,,true,GOOD
MH-118,2026-05-24T15:45:00+05:30,0.5983,2.3933,557.3,4.45,234.8,49.98,43.6,RUNNING,,true,GOOD
MH-118,2026-05-24T16:00:00+05:30,0.517,2.0681,563.5,3.81,231.9,50.0,42.6,RUNNING,,true,GOOD
MH-118,2026-05-24T16:15:00+05:30,0.4972,1.9887,568.5,3.63,233.1,50.01,46.6,RUNNING,,true,GOOD
MH-118,2026-05-24T16:30:00+05:30,0.4551,1.8205,566.6,3.34,233.1,49.89,44.4,RUNNING,,true,GOOD
MH-118,2026-05-24T16:45:00+05:30,0.4059,1.6238,570.7,2.96,229.5,49.98,42.5,RUNNING,,true,GOOD
MH-118,2026-05-24T17:00:00+05:30,0.3695,1.4782,571.7,2.69,231.9,49.98,39.8,RUNNING,,true,GOOD
MH-118,2026-05-24T17:15:00+05:30,0.3017,1.2068,571.3,2.2,228.5,50.04,39.5,RUNNING,,true,GOOD
MH-118,2026-05-24T17:30:00+05:30,0.2718,1.0874,576.8,1.97,229.0,50.04,42.3,RUNNING,,true,GOOD
MH-118,2026-05-24T17:45:00+05:30,0.1852,0.741,578.0,1.34,233.3,50.06,37.4,RUNNING,,true,GOOD
MH-118,2026-05-24T18:00:00+05:30,0.1514,0.6056,578.7,1.09,235.3,49.99,36.7,RUNNING,,true,GOOD
MH-118,2026-05-24T18:15:00+05:30,0.1081,0.4326,573.7,0.79,224.9,50.02,35.1,RUNNING,,true,GOOD
MH-118,2026-05-24T18:30:00+05:30,0.0767,0.3066,586.2,0.55,229.0,49.99,34.3,RUNNING,,true,GOOD
MH-118,2026-05-24T18:45:00+05:30,0.0378,0.151,584.8,0.27,229.4,49.94,33.6,RUNNING,,true,GOOD
MH-118,2026-05-24T19:00:00+05:30,0.0335,0.134,582.3,0.24,232.2,49.98,33.2,RUNNING,,true,GOOD
MH-118,2026-05-24T19:15:00+05:30,0.0,0.0,0.0,0.0,228.4,50.05,31.7,STANDBY,,true,GOOD
MH-118,2026-05-24T19:30:00+05:30,0.0,0.0,0.0,0.0,231.8,50.03,30.0,STANDBY,,true,GOOD
MH-118,2026-05-24T19:45:00+05:30,0.0,0.0,0.0,0.0,227.8,50.08,32.2,STANDBY,,true,GOOD
MH-118,2026-05-24T20:00:00+05:30,0.0,0.0,0.0,0.0,232.6,49.98,31.0,STANDBY,,true,GOOD
MH-118,2026-05-24T20:15:00+05:30,0.0,0.0,0.0,0.0,234.1,49.98,30.5,STANDBY,,true,GOOD
MH-118,2026-05-24T20:30:00+05:30,0.0,0.0,0.0,0.0,225.9,50.0,30.1,STANDBY,,true,GOOD
MH-118,2026-05-24T20:45:00+05:30,0.0,0.0,0.0,0.0,231.6,50.01,28.7,STANDBY,,true,GOOD
MH-118,2026-05-24T21:00:00+05:30,0.0,0.0,0.0,0.0,231.1,49.99,30.0,STANDBY,,true,GOOD
MH-118,2026-05-24T21:15:00+05:30,0.0,0.0,0.0,0.0,227.8,49.98,28.8,STANDBY,,true,GOOD
MH-118,2026-05-24T21:30:00+05:30,0.0,0.0,0.0,0.0,232.3,49.97,27.8,STANDBY,,true,GOOD
MH-118,2026-05-24T21:45:00+05:30,0.0,0.0,0.0,0.0,227.5,49.97,30.1,STANDBY,,true,GOOD
MH-118,2026-05-24T22:00:00+05:30,0.0,0.0,0.0,0.0,230.5,49.94,29.4,STANDBY,,true,GOOD
MH-118,2026-05-24T22:15:00+05:30,0.0,0.0,0.0,0.0,231.6,49.99,27.4,STANDBY,,true,GOOD
MH-118,2026-05-24T22:30:00+05:30,0.0,0.0,0.0,0.0,230.0,50.02,27.7,STANDBY,,true,GOOD
MH-118,2026-05-24T22:45:00+05:30,0.0,0.0,0.0,0.0,234.0,50.06,28.7,STANDBY,,true,GOOD
MH-118,2026-05-24T23:00:00+05:30,0.0,0.0,0.0,0.0,228.6,50.01,27.5,STANDBY,,true,GOOD
MH-118,2026-05-24T23:15:00+05:30,0.0,0.0,0.0,0.0,228.7,50.0,29.7,STANDBY,,true,GOOD
MH-118,2026-05-24T23:30:00+05:30,0.0,0.0,0.0,0.0,232.7,49.98,29.3,STANDBY,,true,GOOD
MH-118,2026-05-24T23:45:00+05:30,0.0,0.0,0.0,0.0,234.4,50.01,31.1,STANDBY,,true,GOOD
MH-118,2026-05-25T00:00:00+05:30,0.0,0.0,0.0,0.0,229.0,50.01,28.7,STANDBY,,true,GOOD
MH-118,2026-05-25T00:15:00+05:30,0.0,0.0,0.0,0.0,229.5,50.02,28.9,STANDBY,,true,GOOD
MH-118,2026-05-25T00:30:00+05:30,0.0,0.0,0.0,0.0,229.8,49.96,25.9,STANDBY,,true,GOOD
MH-118,2026-05-25T00:45:00+05:30,0.0,0.0,0.0,0.0,228.1,49.98,28.6,STANDBY,,true,GOOD
MH-118,2026-05-25T01:00:00+05:30,0.0,0.0,0.0,0.0,226.6,49.96,26.8,STANDBY,,true,GOOD
MH-118,2026-05-25T01:15:00+05:30,0.0,0.0,0.0,0.0,227.3,49.99,30.6,STANDBY,,true,GOOD
MH-118,2026-05-25T01:30:00+05:30,0.0,0.0,0.0,0.0,235.3,49.95,29.3,STANDBY,,true,GOOD
MH-118,2026-05-25T01:45:00+05:30,0.0,0.0,0.0,0.0,230.4,49.98,29.6,STANDBY,,true,GOOD
MH-118,2026-05-25T02:00:00+05:30,0.0,0.0,0.0,0.0,232.1,50.0,29.8,STANDBY,,true,GOOD
MH-118,2026-05-25T02:15:00+05:30,0.0,0.0,0.0,0.0,229.8,50.0,30.0,STANDBY,,true,GOOD
MH-118,2026-05-25T02:30:00+05:30,0.0,0.0,0.0,0.0,231.2,50.07,30.9,STANDBY,,true,GOOD
MH-118,2026-05-25T02:45:00+05:30,0.0,0.0,0.0,0.0,232.9,50.01,27.8,STANDBY,,true,GOOD
MH-118,2026-05-25T03:00:00+05:30,0.0,0.0,0.0,0.0,229.2,50.09,28.7,STANDBY,,true,GOOD
MH-118,2026-05-25T03:15:00+05:30,0.0,0.0,0.0,0.0,228.5,50.0,29.2,STANDBY,,true,GOOD
MH-118,2026-05-25T03:30:00+05:30,0.0,0.0,0.0,0.0,226.9,50.05,30.0,STANDBY,,true,GOOD
MH-118,2026-05-25T03:45:00+05:30,0.0,0.0,0.0,0.0,230.9,49.96,27.2,STANDBY,,true,GOOD
MH-118,2026-05-25T04:00:00+05:30,0.0,0.0,0.0,0.0,231.7,50.0,29.2,STANDBY,,true,GOOD
MH-118,2026-05-25T04:15:00+05:30,0.0,0.0,0.0,0.0,226.4,50.05,28.1,STANDBY,,true,GOOD
MH-118,2026-05-25T04:30:00+05:30,0.0,0.0,0.0,0.0,226.8,49.98,28.6,STANDBY,,true,SUSPECT
MH-118,2026-05-25T04:45:00+05:30,0.0,0.0,0.0,0.0,229.3,49.99,29.7,STANDBY,,true,GOOD
MH-118,2026-05-25T05:00:00+05:30,0.0,0.0,0.0,0.0,226.5,50.03,30.8,STANDBY,,true,GOOD
MH-118,2026-05-25T05:15:00+05:30,0.0,0.0,0.0,0.0,228.8,49.97,29.9,STANDBY,,true,GOOD
MH-118,2026-05-25T05:30:00+05:30,0.0,0.0,0.0,0.0,227.0,49.96,29.7,STANDBY,,true,GOOD
MH-118,2026-05-25T05:45:00+05:30,0.0,0.0,0.0,0.0,228.2,49.98,31.8,STANDBY,,true,GOOD
MH-118,2026-05-25T06:00:00+05:30,0.0,0.0,0.0,0.0,225.6,50.02,31.9,STANDBY,,true,GOOD
MH-118,2026-05-25T06:15:00+05:30,0.0096,0.0386,583.3,0.07,224.8,49.93,32.7,RUNNING,,true,GOOD
MH-118,2026-05-25T06:30:00+05:30,0.0687,0.2748,576.3,0.5,226.3,50.04,32.7,RUNNING,,true,GOOD
MH-118,2026-05-25T06:45:00+05:30,0.1489,0.5955,575.4,1.08,228.8,50.04,32.6,RUNNING,,true,GOOD
MH-118,2026-05-25T07:00:00+05:30,0.1543,0.6174,571.7,1.13,232.0,50.04,33.7,RUNNING,,true,GOOD
MH-118,2026-05-25T07:15:00+05:30,0.2021,0.8085,571.0,1.48,230.4,50.0,38.6,RUNNING,,true,GOOD
MH-118,2026-05-25T07:30:00+05:30,0.2902,1.161,574.8,2.1,227.7,50.03,37.5,RUNNING,,true,GOOD
MH-118,2026-05-25T07:45:00+05:30,0.3254,1.3016,567.2,2.39,228.6,49.96,38.7,RUNNING,,true,GOOD
MH-118,2026-05-25T08:00:00+05:30,0.3876,1.5502,567.1,2.84,228.8,50.02,38.9,RUNNING,,true,GOOD
MH-118,2026-05-25T08:15:00+05:30,0.4387,1.7546,566.5,3.22,229.6,49.97,39.8,RUNNING,,true,GOOD
MH-118,2026-05-25T08:30:00+05:30,0.4629,1.8517,566.5,3.4,228.1,49.99,43.4,RUNNING,,true,GOOD
MH-118,2026-05-25T08:45:00+05:30,0.5313,2.1252,564.9,3.9,226.0,49.99,43.7,RUNNING,,true,GOOD
MH-118,2026-05-25T09:00:00+05:30,0.5646,2.2585,563.9,4.15,227.7,49.99,46.8,RUNNING,,true,GOOD
MH-118,2026-05-25T09:15:00+05:30,0.6241,2.4962,558.6,4.63,227.9,50.02,45.1,RUNNING,,true,GOOD
MH-118,2026-05-25T09:30:00+05:30,0.6799,2.7196,553.0,5.09,231.8,50.02,48.3,RUNNING,,true,GOOD
MH-118,2026-05-25T09:45:00+05:30,0.7179,2.8714,557.4,5.33,228.8,50.03,50.9,RUNNING,,true,GOOD
MH-118,2026-05-25T10:00:00+05:30,0.7504,3.0018,553.5,5.61,229.0,49.96,49.7,RUNNING,,true,GOOD
MH-118,2026-05-25T10:15:00+05:30,0.8,3.2001,553.3,5.98,228.6,49.91,50.3,RUNNING,,true,GOOD
MH-118,2026-05-25T10:30:00+05:30,0.8348,3.3391,550.7,6.26,230.5,50.02,50.7,RUNNING,,true,GOOD
MH-118,2026-05-25T10:45:00+05:30,0.8603,3.4414,551.3,6.44,228.6,50.0,50.9,RUNNING,,true,GOOD
MH-118,2026-05-25T11:00:00+05:30,0.9042,3.6166,552.8,6.75,232.7,50.02,50.8,RUNNING,,true,GOOD
MH-118,2026-05-25T11:15:00+05:30,0.9305,3.7221,549.0,6.99,225.2,50.01,53.7,RUNNING,,true,GOOD
MH-118,2026-05-25T11:30:00+05:30,0.9459,3.7837,544.7,7.16,233.5,50.04,54.5,RUNNING,,true,GOOD
MH-118,2026-05-25T11:45:00+05:30,0.9598,3.8392,540.7,7.32,228.7,49.99,52.7,RUNNING,,true,GOOD
MH-118,2026-05-25T12:00:00+05:30,0.9781,3.9124,533.0,7.56,232.4,49.98,55.5,RUNNING,,true,GOOD
MH-118,2026-05-25T12:15:00+05:30,0.8976,3.5906,540.9,6.85,231.7,49.99,54.8,RUNNING,,true,GOOD
MH-118,2026-05-25T12:30:00+05:30,0.8263,3.3053,550.6,6.2,231.4,50.05,53.8,RUNNING,,true,GOOD
MH-118,2026-05-25T12:45:00+05:30,0.8931,3.5725,552.5,6.67,226.3,49.92,54.7,RUNNING,,true,GOOD
MH-118,2026-05-25T13:00:00+05:30,0.9413,3.7652,541.8,7.16,231.3,50.01,53.3,RUNNING,,true,GOOD
MH-118,2026-05-25T13:15:00+05:30,0.9319,3.7276,537.8,7.15,230.3,50.03,53.5,RUNNING,,true,GOOD
MH-118,2026-05-25T13:30:00+05:30,0.9203,3.6812,536.6,7.08,229.6,50.06,54.1,RUNNING,,true,GOOD
MH-118,2026-05-25T13:45:00+05:30,0.9008,3.6031,549.6,6.76,228.5,49.99,54.8,RUNNING,,true,GOOD
MH-118,2026-05-25T14:00:00+05:30,0.8494,3.3977,537.2,6.53,229.3,50.01,54.2,RUNNING,,true,GOOD
MH-118,2026-05-25T14:15:00+05:30,0.8439,3.3757,552.7,6.31,229.5,50.01,52.8,RUNNING,,true,GOOD
MH-118,2026-05-25T14:30:00+05:30,0.7729,3.0917,542.0,5.9,230.3,50.02,47.4,RUNNING,,true,GOOD
MH-118,2026-05-25T14:45:00+05:30,0.7621,3.0485,549.7,5.73,228.9,49.97,51.7,RUNNING,,true,GOOD
MH-118,2026-05-25T15:00:00+05:30,0.7319,2.9278,551.5,5.49,229.3,50.0,49.2,RUNNING,,true,GOOD
MH-118,2026-05-25T15:15:00+05:30,0.7036,2.8143,545.2,5.34,233.4,50.04,49.7,RUNNING,,true,GOOD
MH-118,2026-05-25T15:30:00+05:30,0.6721,2.6885,551.1,5.05,232.7,50.07,50.3,RUNNING,,true,GOOD
MH-118,2026-05-25T15:45:00+05:30,0.6473,2.5894,551.3,4.87,228.6,49.94,47.7,RUNNING,,true,GOOD
MH-118,2026-05-25T16:00:00+05:30,0.5609,2.2434,567.4,4.1,235.2,50.04,47.8,RUNNING,,true,GOOD
MH-118,2026-05-25T16:15:00+05:30,0.5218,2.087,550.2,3.94,236.3,50.03,44.2,RUNNING,,true,GOOD
MH-118,2026-05-25T16:30:00+05:30,0.4525,1.81,569.4,3.3,232.4,49.96,41.7,RUNNING,,true,GOOD
MH-118,2026-05-25T16:45:00+05:30,0.4124,1.6495,571.2,3.0,226.9,50.0,40.2,RUNNING,,true,GOOD
MH-118,2026-05-25T17:00:00+05:30,0.3205,1.2821,568.2,2.35,230.0,50.0,40.0,RUNNING,,true,GOOD
MH-118,2026-05-25T17:15:00+05:30,0.2762,1.1046,567.6,2.03,228.4,50.02,37.2,RUNNING,,true,GOOD
MH-118,2026-05-25T17:30:00+05:30,0.2484,0.9934,581.3,1.78,230.1,49.97,38.8,RUNNING,,true,GOOD
MH-118,2026-05-25T17:45:00+05:30,0.2059,0.8236,577.1,1.49,233.7,50.03,37.8,RUNNING,,true,GOOD
MH-118,2026-05-25T18:00:00+05:30,0.1452,0.581,579.8,1.05,235.1,50.0,33.8,RUNNING,,true,GOOD
MH-118,2026-05-25T18:15:00+05:30,0.1066,0.4264,575.2,0.77,230.3,49.99,34.7,RUNNING,,true,GOOD
MH-118,2026-05-25T18:30:00+05:30,0.0756,0.3022,591.6,0.53,231.2,49.99,33.4,RUNNING,,true,GOOD
MH-118,2026-05-25T18:45:00+05:30,0.0214,0.0858,585.0,0.15,233.2,50.05,33.9,RUNNING,,true,GOOD
MH-118,2026-05-25T19:00:00+05:30,0.0141,0.0562,590.7,0.1,231.5,50.04,32.6,RUNNING,,true,GOOD
MH-118,2026-05-25T19:15:00+05:30,0.0,0.0,0.0,0.0,232.2,49.98,31.8,STANDBY,,true,GOOD
MH-118,2026-05-25T19:30:00+05:30,0.0,0.0,0.0,0.0,232.6,49.96,30.5,STANDBY,,true,GOOD
MH-118,2026-05-25T19:45:00+05:30,0.0,0.0,0.0,0.0,232.1,50.04,29.4,STANDBY,,true,GOOD
MH-118,2026-05-25T20:00:00+05:30,0.0,0.0,0.0,0.0,232.7,49.95,28.5,STANDBY,,true,GOOD
MH-118,2026-05-25T20:15:00+05:30,0.0,0.0,0.0,0.0,230.6,50.01,29.9,STANDBY,,true,GOOD
MH-118,2026-05-25T20:30:00+05:30,0.0,0.0,0.0,0.0,231.1,49.94,27.4,STANDBY,,true,GOOD
MH-118,2026-05-25T20:45:00+05:30,0.0,0.0,0.0,0.0,234.5,49.97,26.8,STANDBY,,true,GOOD
MH-118,2026-05-25T21:00:00+05:30,0.0,0.0,0.0,0.0,231.6,49.97,28.1,STANDBY,,true,GOOD
MH-118,2026-05-25T21:15:00+05:30,0.0,0.0,0.0,0.0,228.8,49.99,27.4,STANDBY,,true,GOOD
MH-118,2026-05-25T21:30:00+05:30,0.0,0.0,0.0,0.0,231.4,49.96,27.5,STANDBY,,true,GOOD
MH-118,2026-05-25T21:45:00+05:30,0.0,0.0,0.0,0.0,230.7,50.0,27.6,STANDBY,,true,GOOD
MH-118,2026-05-25T22:00:00+05:30,0.0,0.0,0.0,0.0,231.7,50.02,26.1,STANDBY,,true,GOOD
MH-118,2026-05-25T22:15:00+05:30,0.0,0.0,0.0,0.0,233.7,49.94,28.6,STANDBY,,true,GOOD
MH-118,2026-05-25T22:30:00+05:30,0.0,0.0,0.0,0.0,231.4,49.99,27.1,STANDBY,,true,GOOD
MH-118,2026-05-25T22:45:00+05:30,0.0,0.0,0.0,0.0,232.9,50.02,26.5,STANDBY,,true,GOOD
MH-118,2026-05-25T23:00:00+05:30,0.0,0.0,0.0,0.0,232.8,50.05,29.0,STANDBY,,true,GOOD
MH-118,2026-05-25T23:15:00+05:30,0.0,0.0,0.0,0.0,229.6,50.0,29.2,STANDBY,,true,GOOD
MH-118,2026-05-25T23:30:00+05:30,0.0,0.0,0.0,0.0,230.1,50.01,29.2,STANDBY,,true,GOOD
MH-118,2026-05-25T23:45:00+05:30,0.0,0.0,0.0,0.0,231.4,49.99,28.5,STANDBY,,true,GOOD
MH-118,2026-05-26T00:00:00+05:30,0.0,0.0,0.0,0.0,228.5,49.96,30.4,STANDBY,,true,GOOD
MH-118,2026-05-26T00:15:00+05:30,0.0,0.0,0.0,0.0,231.1,49.91,29.2,STANDBY,,true,GOOD
MH-118,2026-05-26T00:30:00+05:30,0.0,0.0,0.0,0.0,232.6,50.05,29.1,STANDBY,,true,GOOD
MH-118,2026-05-26T00:45:00+05:30,0.0,0.0,0.0,0.0,226.9,50.02,31.1,STANDBY,,true,GOOD
MH-118,2026-05-26T01:00:00+05:30,0.0,0.0,0.0,0.0,230.1,50.03,29.4,STANDBY,,true,GOOD
MH-118,2026-05-26T01:15:00+05:30,0.0,0.0,0.0,0.0,227.5,50.02,27.8,STANDBY,,true,GOOD
MH-118,2026-05-26T01:30:00+05:30,0.0,0.0,0.0,0.0,231.3,50.01,29.7,STANDBY,,true,GOOD
MH-118,2026-05-26T01:45:00+05:30,0.0,0.0,0.0,0.0,229.7,49.98,28.7,STANDBY,,true,GOOD
MH-118,2026-05-26T02:00:00+05:30,0.0,0.0,0.0,0.0,226.7,50.05,30.8,STANDBY,,true,GOOD
MH-118,2026-05-26T02:15:00+05:30,0.0,0.0,0.0,0.0,228.5,50.0,30.9,STANDBY,,true,GOOD
MH-118,2026-05-26T02:30:00+05:30,0.0,0.0,0.0,0.0,226.6,50.0,29.5,STANDBY,,true,GOOD
MH-118,2026-05-26T02:45:00+05:30,0.0,0.0,0.0,0.0,235.4,50.05,30.4,STANDBY,,true,GOOD
MH-118,2026-05-26T03:00:00+05:30,0.0,0.0,0.0,0.0,230.5,49.98,29.0,STANDBY,,true,GOOD
MH-118,2026-05-26T03:15:00+05:30,0.0,0.0,0.0,0.0,230.5,50.0,32.4,STANDBY,,true,GOOD
MH-118,2026-05-26T03:30:00+05:30,0.0,0.0,0.0,0.0,230.8,50.01,27.4,STANDBY,,true,GOOD
MH-118,2026-05-26T03:45:00+05:30,0.0,0.0,0.0,0.0,224.7,50.0,30.4,STANDBY,,true,GOOD
MH-118,2026-05-26T04:00:00+05:30,0.0,0.0,0.0,0.0,229.0,49.99,30.1,STANDBY,,true,GOOD
MH-118,2026-05-26T04:15:00+05:30,0.0,0.0,0.0,0.0,227.7,50.0,31.7,STANDBY,,true,GOOD
MH-118,2026-05-26T04:30:00+05:30,0.0,0.0,0.0,0.0,231.0,49.94,29.7,STANDBY,,true,GOOD
MH-118,2026-05-26T04:45:00+05:30,0.0,0.0,0.0,0.0,231.6,49.97,30.3,STANDBY,,true,GOOD
MH-118,2026-05-26T05:00:00+05:30,0.0,0.0,0.0,0.0,229.2,50.05,31.1,STANDBY,,true,GOOD
MH-118,2026-05-26T05:15:00+05:30,0.0,0.0,0.0,0.0,223.0,49.96,27.3,STANDBY,,true,GOOD
MH-118,2026-05-26T05:30:00+05:30,0.0,0.0,0.0,0.0,231.2,50.03,29.3,STANDBY,,true,GOOD
MH-118,2026-05-26T05:45:00+05:30,0.0,0.0,0.0,0.0,227.8,50.01,32.3,STANDBY,,true,GOOD
MH-118,2026-05-26T06:00:00+05:30,0.0,0.0,0.0,0.0,230.0,50.06,32.6,STANDBY,,true,GOOD
MH-118,2026-05-26T06:15:00+05:30,0.0229,0.0916,580.6,0.17,231.9,50.0,31.9,RUNNING,,true,GOOD
MH-118,2026-05-26T06:30:00+05:30,0.0586,0.2345,585.1,0.42,225.5,49.98,31.8,RUNNING,,true,GOOD
MH-118,2026-05-26T06:45:00+05:30,0.1411,0.5645,573.9,1.03,232.1,50.02,33.4,RUNNING,,true,GOOD
MH-118,2026-05-26T07:00:00+05:30,0.1665,0.666,570.8,1.22,226.5,49.99,36.1,RUNNING,,true,GOOD
MH-118,2026-05-26T07:15:00+05:30,0.2277,0.9108,569.5,1.67,234.9,50.03,36.4,RUNNING,,true,GOOD
MH-118,2026-05-26T07:30:00+05:30,0.2871,1.1485,564.2,2.12,227.6,50.01,37.0,RUNNING,,true,GOOD
MH-118,2026-05-26T07:45:00+05:30,0.3441,1.3765,573.9,2.5,231.1,50.04,38.9,RUNNING,,true,GOOD
MH-118,2026-05-26T08:00:00+05:30,0.3661,1.4643,578.3,2.64,230.0,50.01,40.9,RUNNING,,true,GOOD
MH-118,2026-05-26T08:15:00+05:30,0.4091,1.6364,559.3,3.04,223.3,50.02,37.4,RUNNING,,true,GOOD
MH-118,2026-05-26T08:30:00+05:30,0.4527,1.8108,565.9,3.33,229.1,50.0,43.8,RUNNING,,true,GOOD
MH-118,2026-05-26T08:45:00+05:30,0.4894,1.9575,576.6,3.53,231.1,50.01,42.6,RUNNING,,true,GOOD
MH-118,2026-05-26T09:00:00+05:30,0.55,2.2,562.5,4.06,230.5,49.98,43.5,RUNNING,,true,GOOD
MH-118,2026-05-26T09:15:00+05:30,0.6187,2.4747,564.6,4.54,229.3,49.97,45.2,RUNNING,,true,GOOD
MH-118,2026-05-26T09:30:00+05:30,0.6516,2.6063,556.8,4.85,227.8,50.05,45.7,RUNNING,,true,GOOD
MH-118,2026-05-26T09:45:00+05:30,0.6889,2.7556,556.3,5.13,228.9,49.94,47.3,RUNNING,,true,GOOD
MH-118,2026-05-26T10:00:00+05:30,0.7158,2.8631,548.2,5.4,226.1,50.04,48.7,RUNNING,,true,GOOD
MH-118,2026-05-26T10:15:00+05:30,0.7794,3.1176,544.9,5.91,236.6,50.04,47.8,RUNNING,,true,GOOD
MH-118,2026-05-26T10:30:00+05:30,0.7927,3.1709,550.9,5.95,229.8,49.98,51.0,RUNNING,,true,GOOD
MH-118,2026-05-26T10:45:00+05:30,0.8021,3.2084,548.9,6.04,229.8,50.03,49.7,RUNNING,,true,GOOD
MH-118,2026-05-26T11:00:00+05:30,0.8188,3.2752,560.5,6.04,226.1,50.07,50.1,RUNNING,,true,GOOD
MH-118,2026-05-26T11:15:00+05:30,0.8336,3.3345,545.2,6.32,231.2,50.05,49.7,RUNNING,,true,GOOD
MH-118,2026-05-26T11:30:00+05:30,0.8643,3.4572,541.5,6.59,228.8,49.98,51.9,RUNNING,,true,GOOD
MH-118,2026-05-26T11:45:00+05:30,0.9293,3.7173,542.6,7.06,231.3,50.02,53.6,RUNNING,,true,GOOD
MH-118,2026-05-26T12:00:00+05:30,0.922,3.6882,544.4,6.99,231.0,49.98,53.9,RUNNING,,true,GOOD
MH-118,2026-05-26T12:15:00+05:30,0.8849,3.5397,545.7,6.69,224.6,50.05,52.3,RUNNING,,true,GOOD
MH-118,2026-05-26T12:30:00+05:30,0.759,3.0361,545.6,5.75,231.4,50.01,51.8,RUNNING,,true,GOOD
MH-118,2026-05-26T12:45:00+05:30,0.8172,3.2687,544.1,6.21,226.9,49.94,51.2,RUNNING,,true,GOOD
MH-118,2026-05-26T13:00:00+05:30,0.8622,3.4489,530.4,6.71,228.9,49.99,52.8,RUNNING,,true,GOOD
MH-118,2026-05-26T13:15:00+05:30,0.8589,3.4356,542.3,6.54,223.7,49.97,53.5,RUNNING,,true,GOOD
MH-118,2026-05-26T13:30:00+05:30,0.8703,3.4812,550.8,6.52,229.4,50.02,52.8,RUNNING,,true,GOOD
MH-118,2026-05-26T13:45:00+05:30,0.8181,3.2723,542.8,6.23,230.3,49.99,51.7,RUNNING,,true,GOOD
MH-118,2026-05-26T14:00:00+05:30,0.7945,3.178,554.7,5.92,228.9,50.01,51.5,RUNNING,,true,GOOD
MH-118,2026-05-26T14:15:00+05:30,0.7328,2.9311,543.4,5.58,224.6,50.01,51.2,RUNNING,,true,GOOD
MH-118,2026-05-26T14:30:00+05:30,0.7303,2.9213,549.2,5.5,230.5,49.99,49.9,RUNNING,,true,GOOD
MH-118,2026-05-26T14:45:00+05:30,0.6995,2.798,556.7,5.2,228.7,50.01,50.2,RUNNING,,true,GOOD
MH-118,2026-05-26T15:00:00+05:30,0.6407,2.5627,551.0,4.82,230.2,50.03,48.9,RUNNING,,true,GOOD
MH-118,2026-05-26T15:15:00+05:30,0.635,2.5401,549.9,4.79,233.4,50.02,47.5,RUNNING,,true,GOOD
MH-118,2026-05-26T15:30:00+05:30,0.5747,2.2988,556.5,4.28,231.2,49.97,46.3,RUNNING,,true,GOOD
MH-118,2026-05-26T15:45:00+05:30,0.5372,2.1488,562.1,3.97,231.9,50.0,44.0,RUNNING,,true,GOOD
MH-118,2026-05-26T16:00:00+05:30,0.5128,2.0512,558.5,3.81,230.8,49.99,42.3,RUNNING,,true,GOOD
MH-118,2026-05-26T16:15:00+05:30,0.4981,1.9924,565.9,3.66,233.4,49.96,43.4,RUNNING,,true,GOOD
MH-118,2026-05-26T16:30:00+05:30,0.4637,1.855,563.5,3.42,232.2,50.0,42.6,RUNNING,,true,GOOD
MH-118,2026-05-26T16:45:00+05:30,0.3906,1.5624,565.7,2.87,230.3,49.97,42.0,RUNNING,,true,GOOD
MH-118,2026-05-26T17:00:00+05:30,0.319,1.2762,579.3,2.29,232.0,50.0,38.9,RUNNING,,true,GOOD
MH-118,2026-05-26T17:15:00+05:30,0.3024,1.2096,571.5,2.21,235.7,49.98,40.9,RUNNING,,true,GOOD
MH-118,2026-05-26T17:30:00+05:30,0.2226,0.8904,571.8,1.62,237.4,49.92,39.3,RUNNING,,true,GOOD
MH-118,2026-05-26T17:45:00+05:30,0.1682,0.6727,575.6,1.22,228.3,50.04,37.4,RUNNING,,true,GOOD
MH-118,2026-05-26T18:00:00+05:30,0.1244,0.4978,577.1,0.9,230.6,49.98,34.8,RUNNING,,true,GOOD
MH-118,2026-05-26T18:15:00+05:30,0.0892,0.3568,578.3,0.65,232.3,49.99,33.4,RUNNING,,true,GOOD
MH-118,2026-05-26T18:30:00+05:30,0.0849,0.3397,588.2,0.6,233.4,49.96,32.7,RUNNING,,true,GOOD
MH-118,2026-05-26T18:45:00+05:30,0.0321,0.1285,579.4,0.23,233.3,49.98,32.3,RUNNING,,true,GOOD
MH-118,2026-05-26T19:00:00+05:30,0.0,0.0,0.0,0.0,226.9,49.95,33.1,STANDBY,,true,GOOD
MH-118,2026-05-26T19:15:00+05:30,0.0,0.0,0.0,0.0,228.2,49.97,31.7,STANDBY,,true,GOOD
MH-118,2026-05-26T19:30:00+05:30,0.0,0.0,0.0,0.0,229.4,50.0,31.4,STANDBY,,true,GOOD
MH-118,2026-05-26T19:45:00+05:30,0.0,0.0,0.0,0.0,230.3,50.02,30.2,STANDBY,,true,GOOD
