forecast_generated_at,forecast_horizon_hours,timestamp,weather_zone,ghi_wm2,dni_wm2,dhi_wm2,temperature_c,cloud_cover_pct,rainfall_mm,wind_speed_ms,weather_quality_flag
2026-06-13T18:00:00+05:30,23,2026-06-14T17:15:00+05:30,PUNE_CENTRAL,335.3,424.5,156.2,26.5,51.0,0.0,3.4,GOOD
2026-06-13T18:00:00+05:30,23,2026-06-14T17:30:00+05:30,PUNE_CENTRAL,275.9,384.1,134.7,26.6,54.7,0.0,3.8,GOOD
2026-06-13T18:00:00+05:30,23,2026-06-14T17:45:00+05:30,PUNE_CENTRAL,219.8,352.3,109.8,25.0,56.6,0.0,4.0,GOOD
2026-06-13T18:00:00+05:30,24,2026-06-14T18:00:00+05:30,PUNE_CENTRAL,187.1,362.1,94.2,25.3,57.3,0.0,3.9,GOOD
2026-06-13T18:00:00+05:30,24,2026-06-14T18:15:00+05:30,PUNE_CENTRAL,129.0,325.5,64.0,24.9,56.0,0.0,3.7,GOOD
2026-06-13T18:00:00+05:30,24,2026-06-14T18:30:00+05:30,PUNE_CENTRAL,105.9,383.6,51.1,24.2,53.7,0.0,4.6,GOOD
2026-06-13T18:00:00+05:30,24,2026-06-14T18:45:00+05:30,PUNE_CENTRAL,61.8,256.1,30.6,23.9,55.8,0.0,3.7,GOOD
2026-06-13T18:00:00+05:30,25,2026-06-14T19:00:00+05:30,PUNE_CENTRAL,10.1,41.9,5.0,22.3,55.7,0.0,3.7,GOOD
2026-06-13T18:00:00+05:30,25,2026-06-14T19:15:00+05:30,PUNE_CENTRAL,0,0.0,0.0,22.9,54.2,0.0,3.3,GOOD
2026-06-13T18:00:00+05:30,25,2026-06-14T19:30:00+05:30,PUNE_CENTRAL,0,0.0,0.0,23.5,55.3,0.0,3.8,GOOD
2026-06-13T18:00:00+05:30,25,2026-06-14T19:45:00+05:30,PUNE_CENTRAL,0,0.0,0.0,22.2,51.5,0.0,3.5,GOOD
2026-06-13T18:00:00+05:30,26,2026-06-14T20:00:00+05:30,PUNE_CENTRAL,0,0.0,0.0,22.6,54.9,0.0,3.9,GOOD
2026-06-13T18:00:00+05:30,26,2026-06-14T20:15:00+05:30,PUNE_CENTRAL,0,0.0,0.0,21.3,55.9,0.0,3.1,GOOD
2026-06-13T18:00:00+05:30,26,2026-06-14T20:30:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20.8,53.4,0.0,3.5,GOOD
2026-06-13T18:00:00+05:30,26,2026-06-14T20:45:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20.2,47.7,0.0,3.5,GOOD
2026-06-13T18:00:00+05:30,27,2026-06-14T21:00:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20.8,46.5,0.0,3.2,GOOD
2026-06-13T18:00:00+05:30,27,2026-06-14T21:15:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20.2,46.0,0.0,3.3,GOOD
2026-06-13T18:00:00+05:30,27,2026-06-14T21:30:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20.8,46.5,0.0,3.8,GOOD
2026-06-13T18:00:00+05:30,27,2026-06-14T21:45:00+05:30,PUNE_CENTRAL,0,0.0,0.0,21.2,46.7,0.0,2.7,GOOD
2026-06-13T18:00:00+05:30,28,2026-06-14T22:00:00+05:30,PUNE_CENTRAL,0,0.0,0.0,21.0,44.6,0.0,3.3,GOOD
2026-06-13T18:00:00+05:30,28,2026-06-14T22:15:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20.2,45.9,0.0,3.6,GOOD
2026-06-13T18:00:00+05:30,28,2026-06-14T22:30:00+05:30,PUNE_CENTRAL,0,0.0,0.0,21.0,44.6,0.0,3.3,GOOD
2026-06-13T18:00:00+05:30,28,2026-06-14T22:45:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,43.9,0.0,2.9,GOOD
2026-06-13T18:00:00+05:30,29,2026-06-14T23:00:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20.5,45.0,0.0,3.4,GOOD
2026-06-13T18:00:00+05:30,29,2026-06-14T23:15:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20.7,41.0,0.0,4.8,GOOD
2026-06-13T18:00:00+05:30,29,2026-06-14T23:30:00+05:30,PUNE_CENTRAL,0,0.0,0.0,21.1,41.9,0.0,4.0,GOOD
2026-06-13T18:00:00+05:30,29,2026-06-14T23:45:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20.6,42.4,0.0,3.1,GOOD
2026-06-13T18:00:00+05:30,30,2026-06-15T00:00:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,78.5,0.0,3.1,GOOD
2026-06-13T18:00:00+05:30,30,2026-06-15T00:15:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,78.2,0.0,4.1,GOOD
2026-06-13T18:00:00+05:30,30,2026-06-15T00:30:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,77.7,0.0,4.4,GOOD
2026-06-13T18:00:00+05:30,30,2026-06-15T00:45:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,79.0,0.0,5.2,GOOD
2026-06-13T18:00:00+05:30,31,2026-06-15T01:00:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,79.7,0.0,5.2,GOOD
2026-06-13T18:00:00+05:30,31,2026-06-15T01:15:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,78.2,0.0,4.4,GOOD
2026-06-13T18:00:00+05:30,31,2026-06-15T01:30:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,79.2,0.0,3.4,GOOD
2026-06-13T18:00:00+05:30,31,2026-06-15T01:45:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,78.5,0.0,3.3,GOOD
2026-06-13T18:00:00+05:30,32,2026-06-15T02:00:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,77.9,0.0,3.6,GOOD
2026-06-13T18:00:00+05:30,32,2026-06-15T02:15:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,73.8,0.0,3.7,GOOD
2026-06-13T18:00:00+05:30,32,2026-06-15T02:30:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,73.4,0.0,3.6,GOOD
2026-06-13T18:00:00+05:30,32,2026-06-15T02:45:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,74.4,0.0,3.7,GOOD
2026-06-13T18:00:00+05:30,33,2026-06-15T03:00:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,75.3,0.0,4.1,GOOD
2026-06-13T18:00:00+05:30,33,2026-06-15T03:15:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,73.4,0.0,2.8,GOOD
2026-06-13T18:00:00+05:30,33,2026-06-15T03:30:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,74.8,0.0,4.0,GOOD
2026-06-13T18:00:00+05:30,33,2026-06-15T03:45:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,72.3,0.0,3.6,GOOD
2026-06-13T18:00:00+05:30,34,2026-06-15T04:00:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,71.4,0.0,3.3,GOOD
2026-06-13T18:00:00+05:30,34,2026-06-15T04:15:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,70.2,0.0,3.2,GOOD
2026-06-13T18:00:00+05:30,34,2026-06-15T04:30:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,69.6,0.0,3.7,GOOD
2026-06-13T18:00:00+05:30,34,2026-06-15T04:45:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,69.0,0.0,4.3,GOOD
2026-06-13T18:00:00+05:30,35,2026-06-15T05:00:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,70.6,0.0,4.0,GOOD
2026-06-13T18:00:00+05:30,35,2026-06-15T05:15:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,70.6,0.0,3.7,GOOD
2026-06-13T18:00:00+05:30,35,2026-06-15T05:30:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,67.1,0.0,2.3,GOOD
2026-06-13T18:00:00+05:30,35,2026-06-15T05:45:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20.4,68.5,0.0,3.8,GOOD
2026-06-13T18:00:00+05:30,36,2026-06-15T06:00:00+05:30,PUNE_CENTRAL,0,0.0,0.0,21.5,69.4,0.0,3.8,GOOD
2026-06-13T18:00:00+05:30,36,2026-06-15T06:15:00+05:30,PUNE_CENTRAL,31.6,106.3,18.6,21.8,71.6,0.0,4.6,GOOD
2026-06-13T18:00:00+05:30,36,2026-06-15T06:30:00+05:30,PUNE_CENTRAL,31.0,96.2,19.3,20.9,76.9,0.0,4.0,GOOD
2026-06-13T18:00:00+05:30,36,2026-06-15T06:45:00+05:30,PUNE_CENTRAL,58.7,138.9,35.8,22.4,75.1,0.0,4.1,GOOD
2026-06-13T18:00:00+05:30,37,2026-06-15T07:00:00+05:30,PUNE_CENTRAL,111.2,196.5,67.7,23.1,74.8,0.0,3.5,GOOD
2026-06-13T18:00:00+05:30,37,2026-06-15T07:15:00+05:30,PUNE_CENTRAL,117.2,168.2,70.5,23.4,73.6,0.0,3.3,GOOD
2026-06-13T18:00:00+05:30,37,2026-06-15T07:30:00+05:30,PUNE_CENTRAL,163.8,201.2,96.7,23.2,71.7,0.0,3.3,GOOD
2026-06-13T18:00:00+05:30,37,2026-06-15T07:45:00+05:30,PUNE_CENTRAL,167.0,164.4,103.2,23.8,76.3,0.0,3.8,GOOD
2026-06-13T18:00:00+05:30,38,2026-06-15T08:00:00+05:30,PUNE_CENTRAL,219.0,181.9,138.6,24.6,78.8,0.0,4.7,GOOD
2026-06-13T18:00:00+05:30,38,2026-06-15T08:15:00+05:30,PUNE_CENTRAL,236.0,173.6,150.1,24.8,79.4,0.0,4.8,GOOD
2026-06-13T18:00:00+05:30,38,2026-06-15T08:30:00+05:30,PUNE_CENTRAL,256.4,170.4,163.5,25.5,79.6,0.0,4.1,GOOD
2026-06-13T18:00:00+05:30,38,2026-06-15T08:45:00+05:30,PUNE_CENTRAL,253.9,146.2,167.0,24.4,83.0,0.0,4.5,GOOD
2026-06-13T18:00:00+05:30,39,2026-06-15T09:00:00+05:30,PUNE_CENTRAL,262.4,136.2,175.0,25.0,84.5,0.0,4.0,GOOD
2026-06-13T18:00:00+05:30,39,2026-06-15T09:15:00+05:30,PUNE_CENTRAL,311.8,160.8,201.4,27.8,81.0,0.0,3.9,GOOD
2026-06-13T18:00:00+05:30,39,2026-06-15T09:30:00+05:30,PUNE_CENTRAL,348.1,170.0,224.3,25.9,80.7,0.0,4.7,GOOD
2026-06-13T18:00:00+05:30,39,2026-06-15T09:45:00+05:30,PUNE_CENTRAL,377.3,177.8,240.7,26.1,79.6,0.0,3.8,GOOD
2026-06-13T18:00:00+05:30,40,2026-06-15T10:00:00+05:30,PUNE_CENTRAL,373.7,159.6,245.2,27.3,82.7,0.0,3.8,GOOD
2026-06-13T18:00:00+05:30,40,2026-06-15T10:15:00+05:30,PUNE_CENTRAL,350.3,138.4,234.1,27.5,84.7,0.0,4.5,GOOD
2026-06-13T18:00:00+05:30,40,2026-06-15T10:30:00+05:30,PUNE_CENTRAL,397.4,155.3,262.2,28.1,83.3,0.0,3.7,GOOD
2026-06-13T18:00:00+05:30,40,2026-06-15T10:45:00+05:30,PUNE_CENTRAL,425.1,165.4,276.5,28.3,81.7,0.0,4.4,GOOD
2026-06-13T18:00:00+05:30,41,2026-06-15T11:00:00+05:30,PUNE_CENTRAL,451.7,172.4,292.6,28.4,81.3,0.0,4.2,GOOD
2026-06-13T18:00:00+05:30,41,2026-06-15T11:15:00+05:30,PUNE_CENTRAL,432.1,158.8,282.2,26.4,82.2,0.0,5.0,GOOD
2026-06-13T18:00:00+05:30,41,2026-06-15T11:30:00+05:30,PUNE_CENTRAL,450.5,160.2,296.3,28.0,83.0,0.0,5.1,GOOD
2026-06-13T18:00:00+05:30,41,2026-06-15T11:45:00+05:30,PUNE_CENTRAL,436.5,148.2,291.9,28.6,84.8,0.0,4.4,GOOD
2026-06-13T18:00:00+05:30,42,2026-06-15T12:00:00+05:30,PUNE_CENTRAL,456.4,159.7,298.8,29.2,82.5,0.0,3.6,GOOD
2026-06-13T18:00:00+05:30,42,2026-06-15T12:15:00+05:30,PUNE_CENTRAL,479.8,169.4,311.5,29.0,81.5,0.0,3.9,GOOD
2026-06-13T18:00:00+05:30,42,2026-06-15T12:30:00+05:30,PUNE_CENTRAL,474.9,164.3,311.2,28.6,82.6,0.0,3.8,GOOD
2026-06-13T18:00:00+05:30,42,2026-06-15T12:45:00+05:30,PUNE_CENTRAL,496.5,177.6,319.7,29.2,80.7,0.0,4.3,GOOD
2026-06-13T18:00:00+05:30,43,2026-06-15T13:00:00+05:30,PUNE_CENTRAL,493.4,179.5,315.5,28.8,79.9,0.0,4.3,GOOD
2026-06-13T18:00:00+05:30,43,2026-06-15T13:15:00+05:30,PUNE_CENTRAL,500.3,185.3,318.0,29.3,79.3,0.0,4.4,GOOD
2026-06-13T18:00:00+05:30,43,2026-06-15T13:30:00+05:30,PUNE_CENTRAL,484.2,182.7,306.7,30.1,78.9,0.0,4.5,GOOD
2026-06-13T18:00:00+05:30,43,2026-06-15T13:45:00+05:30,PUNE_CENTRAL,467.7,175.8,299.7,28.6,80.1,0.0,3.8,GOOD
2026-06-13T18:00:00+05:30,44,2026-06-15T14:00:00+05:30,PUNE_CENTRAL,470.6,178.7,303.2,28.5,80.7,0.0,4.4,GOOD
2026-06-13T18:00:00+05:30,44,2026-06-15T14:15:00+05:30,PUNE_CENTRAL,428.3,157.8,284.0,29.5,83.9,0.0,3.8,GOOD
2026-06-13T18:00:00+05:30,44,2026-06-15T14:30:00+05:30,PUNE_CENTRAL,444.7,179.8,285.0,28.6,80.1,0.0,4.0,GOOD
2026-06-13T18:00:00+05:30,44,2026-06-15T14:45:00+05:30,PUNE_CENTRAL,423.9,176.0,272.6,28.3,80.5,0.0,4.1,GOOD
2026-06-13T18:00:00+05:30,45,2026-06-15T15:00:00+05:30,PUNE_CENTRAL,401.9,176.0,256.4,27.5,79.6,0.0,3.4,GOOD
2026-06-13T18:00:00+05:30,45,2026-06-15T15:15:00+05:30,PUNE_CENTRAL,408.7,194.5,254.6,28.9,77.2,0.0,3.9,GOOD
2026-06-13T18:00:00+05:30,45,2026-06-15T15:30:00+05:30,PUNE_CENTRAL,409.3,209.6,251.2,27.3,75.6,0.0,3.7,GOOD
2026-06-13T18:00:00+05:30,45,2026-06-15T15:45:00+05:30,PUNE_CENTRAL,383.8,213.0,231.9,27.0,74.0,0.0,3.6,GOOD
2026-06-13T18:00:00+05:30,46,2026-06-15T16:00:00+05:30,PUNE_CENTRAL,353.1,215.1,209.0,29.6,72.0,0.0,3.8,GOOD
2026-06-13T18:00:00+05:30,46,2026-06-15T16:15:00+05:30,PUNE_CENTRAL,338.2,209.5,207.4,26.4,75.5,0.0,3.6,GOOD
2026-06-13T18:00:00+05:30,46,2026-06-15T16:30:00+05:30,PUNE_CENTRAL,272.5,178.5,169.5,26.7,77.0,0.0,4.2,GOOD
2026-06-13T18:00:00+05:30,46,2026-06-15T16:45:00+05:30,PUNE_CENTRAL,270.6,192.9,169.0,25.6,77.4,0.0,3.5,GOOD
2026-06-13T18:00:00+05:30,47,2026-06-15T17:00:00+05:30,PUNE_CENTRAL,220.9,169.8,140.1,25.7,79.1,0.0,4.2,GOOD
2026-06-13T18:00:00+05:30,47,2026-06-15T17:15:00+05:30,PUNE_CENTRAL,179.7,153.1,115.0,25.6,80.0,0.0,2.9,GOOD
2026-06-13T18:00:00+05:30,47,2026-06-15T17:30:00+05:30,PUNE_CENTRAL,132.0,121.6,87.2,25.1,83.4,0.0,4.4,GOOD
2026-06-13T18:00:00+05:30,47,2026-06-15T17:45:00+05:30,PUNE_CENTRAL,128.1,137.1,85.1,25.3,84.1,0.0,4.7,GOOD
2026-06-13T18:00:00+05:30,48,2026-06-15T18:00:00+05:30,PUNE_CENTRAL,95.1,128.9,61.9,25.0,81.9,0.0,3.9,GOOD
2026-06-13T18:00:00+05:30,48,2026-06-15T18:15:00+05:30,PUNE_CENTRAL,51.0,86.6,33.6,23.3,83.2,0.0,4.5,GOOD
2026-06-13T18:00:00+05:30,48,2026-06-15T18:30:00+05:30,PUNE_CENTRAL,43.4,103.8,28.5,23.7,82.7,0.0,4.2,GOOD
2026-06-13T18:00:00+05:30,48,2026-06-15T18:45:00+05:30,PUNE_CENTRAL,32.6,88.0,21.9,22.7,85.2,0.0,3.7,GOOD
2026-06-13T18:00:00+05:30,49,2026-06-15T19:00:00+05:30,PUNE_CENTRAL,4.3,11.7,2.9,22.4,85.0,0.0,3.7,GOOD
2026-06-13T18:00:00+05:30,49,2026-06-15T19:15:00+05:30,PUNE_CENTRAL,0,0.0,0.0,23.1,81.0,0.0,3.7,GOOD
2026-06-13T18:00:00+05:30,49,2026-06-15T19:30:00+05:30,PUNE_CENTRAL,0,0.0,0.0,21.9,80.0,0.0,4.1,GOOD
2026-06-13T18:00:00+05:30,49,2026-06-15T19:45:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20.8,78.4,0.0,3.0,GOOD
2026-06-13T18:00:00+05:30,50,2026-06-15T20:00:00+05:30,PUNE_CENTRAL,0,0.0,0.0,21.3,75.4,0.0,3.4,GOOD
2026-06-13T18:00:00+05:30,50,2026-06-15T20:15:00+05:30,PUNE_CENTRAL,0,0.0,0.0,21.5,75.1,0.0,3.6,GOOD
2026-06-13T18:00:00+05:30,50,2026-06-15T20:30:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,73.8,0.0,4.2,GOOD
2026-06-13T18:00:00+05:30,50,2026-06-15T20:45:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,74.8,0.0,3.9,GOOD
2026-06-13T18:00:00+05:30,51,2026-06-15T21:00:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,76.2,0.0,4.3,GOOD
2026-06-13T18:00:00+05:30,51,2026-06-15T21:15:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,74.7,0.0,4.6,GOOD
2026-06-13T18:00:00+05:30,51,2026-06-15T21:30:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,77.4,0.0,4.0,GOOD
2026-06-13T18:00:00+05:30,51,2026-06-15T21:45:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,77.7,0.0,3.5,GOOD
2026-06-13T18:00:00+05:30,52,2026-06-15T22:00:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20.1,74.8,0.0,4.1,GOOD
2026-06-13T18:00:00+05:30,52,2026-06-15T22:15:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,77.3,0.0,3.4,GOOD
2026-06-13T18:00:00+05:30,52,2026-06-15T22:30:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,75.9,0.0,4.1,GOOD
2026-06-13T18:00:00+05:30,52,2026-06-15T22:45:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,79.6,0.0,4.0,GOOD
2026-06-13T18:00:00+05:30,53,2026-06-15T23:00:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,80.8,0.0,4.7,GOOD
2026-06-13T18:00:00+05:30,53,2026-06-15T23:15:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,79.4,0.0,3.0,GOOD
2026-06-13T18:00:00+05:30,53,2026-06-15T23:30:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,79.6,0.0,3.8,GOOD
2026-06-13T18:00:00+05:30,53,2026-06-15T23:45:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,77.6,0.0,4.3,GOOD
2026-06-13T18:00:00+05:30,54,2026-06-16T00:00:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20.8,43.0,0.0,2.9,GOOD
2026-06-13T18:00:00+05:30,54,2026-06-16T00:15:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,44.0,0.0,3.9,GOOD
2026-06-13T18:00:00+05:30,54,2026-06-16T00:30:00+05:30,PUNE_CENTRAL,0,0.0,0.0,21.1,44.2,0.0,3.1,GOOD
2026-06-13T18:00:00+05:30,54,2026-06-16T00:45:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20.2,43.7,0.0,3.5,GOOD
2026-06-13T18:00:00+05:30,55,2026-06-16T01:00:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20.4,40.7,0.0,2.2,GOOD
2026-06-13T18:00:00+05:30,55,2026-06-16T01:15:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20.2,39.1,0.0,2.8,GOOD
2026-06-13T18:00:00+05:30,55,2026-06-16T01:30:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20.2,42.0,0.0,3.2,GOOD
2026-06-13T18:00:00+05:30,55,2026-06-16T01:45:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20.3,39.7,0.0,3.1,GOOD
2026-06-13T18:00:00+05:30,56,2026-06-16T02:00:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20.4,38.0,0.0,3.3,GOOD
2026-06-13T18:00:00+05:30,56,2026-06-16T02:15:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20.7,38.4,0.0,3.0,GOOD
2026-06-13T18:00:00+05:30,56,2026-06-16T02:30:00+05:30,PUNE_CENTRAL,0,0.0,0.0,21.7,38.8,0.0,3.2,GOOD
2026-06-13T18:00:00+05:30,56,2026-06-16T02:45:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20.0,36.0,0.0,2.7,GOOD
2026-06-13T18:00:00+05:30,57,2026-06-16T03:00:00+05:30,PUNE_CENTRAL,0,0.0,0.0,21.3,33.8,0.0,2.4,GOOD
2026-06-13T18:00:00+05:30,57,2026-06-16T03:15:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20.6,34.1,0.0,3.4,GOOD
2026-06-13T18:00:00+05:30,57,2026-06-16T03:30:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20.5,35.3,0.0,2.7,GOOD
2026-06-13T18:00:00+05:30,57,2026-06-16T03:45:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,36.6,0.0,3.2,GOOD
2026-06-13T18:00:00+05:30,58,2026-06-16T04:00:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20.6,41.2,0.0,4.1,GOOD
2026-06-13T18:00:00+05:30,58,2026-06-16T04:15:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20.7,43.6,0.0,3.7,GOOD
2026-06-13T18:00:00+05:30,58,2026-06-16T04:30:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20.8,41.2,0.0,3.3,GOOD
2026-06-13T18:00:00+05:30,58,2026-06-16T04:45:00+05:30,PUNE_CENTRAL,0,0.0,0.0,21.9,41.5,0.0,3.3,GOOD
2026-06-13T18:00:00+05:30,59,2026-06-16T05:00:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,43.5,0.0,2.9,GOOD
2026-06-13T18:00:00+05:30,59,2026-06-16T05:15:00+05:30,PUNE_CENTRAL,0,0.0,0.0,21.4,42.9,0.0,3.2,GOOD
2026-06-13T18:00:00+05:30,59,2026-06-16T05:30:00+05:30,PUNE_CENTRAL,0,0.0,0.0,22.0,44.2,0.0,3.1,GOOD
2026-06-13T18:00:00+05:30,59,2026-06-16T05:45:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20.6,42.1,0.0,2.3,GOOD
2026-06-13T18:00:00+05:30,60,2026-06-16T06:00:00+05:30,PUNE_CENTRAL,0,0.0,0.0,22.7,42.1,0.0,3.7,GOOD
2026-06-13T18:00:00+05:30,60,2026-06-16T06:15:00+05:30,PUNE_CENTRAL,32.4,157.1,13.2,22.7,41.4,0.0,3.6,GOOD
2026-06-13T18:00:00+05:30,60,2026-06-16T06:30:00+05:30,PUNE_CENTRAL,63.6,318.1,24.8,23.7,38.3,0.0,3.2,GOOD
2026-06-13T18:00:00+05:30,60,2026-06-16T06:45:00+05:30,PUNE_CENTRAL,113.0,399.6,47.5,23.5,43.4,0.0,3.0,GOOD
2026-06-13T18:00:00+05:30,61,2026-06-16T07:00:00+05:30,PUNE_CENTRAL,172.8,438.7,76.0,23.6,46.6,0.0,3.1,GOOD
2026-06-13T18:00:00+05:30,61,2026-06-16T07:15:00+05:30,PUNE_CENTRAL,204.0,410.5,90.3,23.9,47.1,0.0,3.3,GOOD
2026-06-13T18:00:00+05:30,61,2026-06-16T07:30:00+05:30,PUNE_CENTRAL,284.7,486.3,122.8,24.6,45.2,0.0,2.9,GOOD
2026-06-13T18:00:00+05:30,61,2026-06-16T07:45:00+05:30,PUNE_CENTRAL,308.1,453.2,132.4,25.5,44.9,0.0,3.8,GOOD
2026-06-13T18:00:00+05:30,62,2026-06-16T08:00:00+05:30,PUNE_CENTRAL,364.2,476.0,154.0,26.3,43.8,0.0,2.8,GOOD
2026-06-13T18:00:00+05:30,62,2026-06-16T08:15:00+05:30,PUNE_CENTRAL,407.8,471.3,175.1,25.8,44.9,0.0,3.6,GOOD
2026-06-13T18:00:00+05:30,62,2026-06-16T08:30:00+05:30,PUNE_CENTRAL,459.0,484.3,195.2,26.1,44.2,0.0,3.1,GOOD
2026-06-13T18:00:00+05:30,62,2026-06-16T08:45:00+05:30,PUNE_CENTRAL,538.7,523.0,228.1,26.4,43.9,0.0,3.7,GOOD
2026-06-13T18:00:00+05:30,63,2026-06-16T09:00:00+05:30,PUNE_CENTRAL,575.4,521.6,241.2,26.8,43.2,0.0,2.9,GOOD
2026-06-13T18:00:00+05:30,63,2026-06-16T09:15:00+05:30,PUNE_CENTRAL,618.4,513.4,266.4,28.4,45.1,0.0,3.3,GOOD
2026-06-13T18:00:00+05:30,63,2026-06-16T09:30:00+05:30,PUNE_CENTRAL,681.4,541.8,287.0,27.8,43.5,0.0,3.5,GOOD
2026-06-13T18:00:00+05:30,63,2026-06-16T09:45:00+05:30,PUNE_CENTRAL,674.0,485.6,301.1,28.0,47.8,0.0,3.2,GOOD
2026-06-13T18:00:00+05:30,64,2026-06-16T10:00:00+05:30,PUNE_CENTRAL,730.9,506.2,323.5,28.3,47.1,0.0,3.9,GOOD
2026-06-13T18:00:00+05:30,64,2026-06-16T10:15:00+05:30,PUNE_CENTRAL,777.4,512.3,347.6,28.1,47.9,0.0,3.5,GOOD
2026-06-13T18:00:00+05:30,64,2026-06-16T10:30:00+05:30,PUNE_CENTRAL,791.6,499.9,356.6,28.8,48.4,0.0,3.4,GOOD
2026-06-13T18:00:00+05:30,64,2026-06-16T10:45:00+05:30,PUNE_CENTRAL,823.7,503.7,371.3,29.3,48.5,0.0,3.5,GOOD
2026-06-13T18:00:00+05:30,65,2026-06-16T11:00:00+05:30,PUNE_CENTRAL,836.7,490.9,383.7,28.7,49.8,0.0,3.9,GOOD
2026-06-13T18:00:00+05:30,65,2026-06-16T11:15:00+05:30,PUNE_CENTRAL,886.6,528.9,387.4,29.2,46.2,0.0,3.5,GOOD
2026-06-13T18:00:00+05:30,65,2026-06-16T11:30:00+05:30,PUNE_CENTRAL,902.1,536.4,386.3,31.0,44.7,0.0,3.8,GOOD
2026-06-13T18:00:00+05:30,65,2026-06-16T11:45:00+05:30,PUNE_CENTRAL,946.2,579.0,381.2,29.6,40.5,0.0,2.1,GOOD
2026-06-13T18:00:00+05:30,66,2026-06-16T12:00:00+05:30,PUNE_CENTRAL,952.1,571.5,388.5,28.8,41.3,0.0,3.2,GOOD
2026-06-13T18:00:00+05:30,66,2026-06-16T12:15:00+05:30,PUNE_CENTRAL,967.8,605.3,366.6,30.0,36.5,0.0,3.2,GOOD
2026-06-13T18:00:00+05:30,66,2026-06-16T12:30:00+05:30,PUNE_CENTRAL,979.7,630.7,351.4,31.0,33.1,0.0,3.7,GOOD
